#,Name,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSMissionText,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest
716,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
718,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
719,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
720,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
721,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
722,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
723,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
725,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
727,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
729,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
730,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
731,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
732,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
733,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
734,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
736,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
737,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
738,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
739,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
740,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
741,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
745,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
746,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
747,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
748,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
749,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
752,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
753,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
755,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
759,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
761,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
762,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
764,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
766,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
767,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
768,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
769,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
770,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
771,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
772,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
773,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
774,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
778,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
779,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
780,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
781,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
782,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
783,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
784,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
785,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
786,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
788,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
789,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
790,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
791,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
792,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
793,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
794,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
796,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
797,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
798,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
799,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
801,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
802,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
803,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
804,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
805,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
806,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
807,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
808,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
809,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
810,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
811,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
812,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
813,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
814,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
815,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
816,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
817,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
819,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
820,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
821,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
822,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
823,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
824,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
826,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
827,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
828,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
829,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
830,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
831,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
832,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
834,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
835,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
836,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
837,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
838,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
839,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
840,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
841,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
846,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
847,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
849,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
850,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
851,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
853,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
854,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
855,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
856,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
857,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
858,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
859,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
860,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
861,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
862,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
863,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
865,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
866,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
867,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
868,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
869,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
870,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
871,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
873,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
874,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
876,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
877,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
878,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
879,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
881,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
883,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
885,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
887,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
890,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
891,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
892,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
893,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
894,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
895,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
897,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
898,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
899,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
901,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
902,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
903,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
905,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
908,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
909,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
910,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
911,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
912,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
913,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
914,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
915,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
916,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
917,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
919,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
921,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
922,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
923,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
925,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
927,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
929,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
930,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
931,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
932,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
933,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
934,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
935,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
936,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
937,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
938,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
939,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
940,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
941,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
942,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
943,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
944,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
945,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
946,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
947,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
948,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
949,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
950,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
951,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
952,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
953,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
954,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
955,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
956,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
957,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
958,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
959,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
960,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
961,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
962,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
963,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
964,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
965,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
966,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
967,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
968,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
969,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
970,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
971,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
972,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
973,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
974,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
975,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
977,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
978,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
979,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
980,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
981,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
982,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
983,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
984,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
986,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
988,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
989,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
991,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
993,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1005,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1007,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1009,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1018,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
