#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
9715,该队员以后在小队列表中的名称为“其他游戏角色XX”。,57,33,0,0,False
9716,屏蔽名单记录更新失败。,60,9,0,0,False
9717,屏蔽名单记录已更新。,57,33,0,0,False
9718,加入的小队中有屏蔽名单人员。,57,33,0,0,False
9719,有屏蔽名单人员加入了小队。,57,33,0,0,False
9720,好友名单中的玩家只有解除好友之后才能加入到屏蔽名单中。,60,9,0,0,False
9721,已加入到黑名单中，无法加入屏蔽名单。,60,9,0,0,False
9722,该角色已加入到屏蔽名单中。,60,9,0,0,False
9723,屏蔽名单已满。,60,9,0,0,False
9724,未能加入到屏蔽名单中。,60,9,0,0,False
9725,已将加入到屏蔽名单中。,57,33,0,0,False
9726,无法从屏蔽名单中删除。,60,9,0,0,False
9727,已将从屏蔽名单中删除。,57,33,0,0,False
9728,操作对象之后的发言将临时显示。,57,1,0,0,False
9729,操作对象之后的发言将再次被屏蔽。,57,1,0,0,False
9730,身体被附加了导火线……,57,33,0,30,False
9731,保存的文本过短。,60,8,0,0,False
9732,保存的文本过长。,60,8,0,0,False
9733,包含空格的文本无法保存为屏蔽词。,60,8,0,0,False
9734,包含定型文的文本无法保存为屏蔽词。,60,8,0,0,False
9735,尚未指定适用于屏蔽词的消息种类。,60,8,0,0,False
9736,该文本已记录到屏蔽词UNKNOWN中。,60,8,0,0,False
9737,已将UNKNOWN记录到屏蔽词UNKNOWN中。,57,33,0,0,False
9738,已将屏蔽词UNKNOWN更新为UNKNOWN。,57,33,0,0,False
9739,正在打开屏蔽词管理栏，无法执行指令。,60,8,0,0,False
9740,正在编辑屏蔽词，无法执行指令。,60,8,0,0,False
9741,已删除屏蔽词UNKNOWNUNKNOWN。,57,33,0,0,False
9742,无法保存更多屏蔽词。,60,9,0,0,False
9743,对方已被加入到屏蔽名单，无法发送悄悄话。,60,8,0,0,False
9744,和对方未处于同一区域，无法申请好友。,60,9,0,0,False
9745,该内容的登记版本与当前版本不同，无法保存备注。,60,9,0,0,False
9746,已将从屏蔽名单中移除，屏蔽名单中的已加入好友名单。,57,33,0,0,False
9747,,0,0,0,0,False
9748,,0,0,0,0,False
9749,,0,0,0,0,False
9750,,0,0,0,0,False
9751,突破极限，跨越危机！,57,33,0,0,False
9752,粒子炮的朝向发生了变化！,57,33,0,0,False
9753,无法进入该区域，没有完成特定的任务。,60,9,0,0,False
9754,●Player Playerは力を振り絞り、アゼムのクリスタルに触れた,57,33,0,0,False
9755,通过削弱人造圣石系统，对绿宝石神兵造成了UNKNOWN点伤害！,57,33,0,0,False
9756,"在本任务中，取得的报酬会因人而异。
请注意不要忘记开启发现的宝箱。",57,33,0,0,False
9757,仙子猪之母开始积攒魔力……,57,33,0,0,False
9758,仙子猪之母积攒好了魔力……,57,33,0,0,False
9759,仙子猪之母正在准备吐气……,57,33,0,0,False
9760,移动到了遗迹中层……,57,33,0,0,False
9761,移动到了遗迹深层……,57,33,0,0,False
9762,移动到了未满的圣所……,57,33,0,0,False
9763,移动到了无命的神殿……,57,33,0,0,False
9764,盖娅残存的记忆碎片被复原了出来！,57,33,0,0,False
9765,守护琳与盖娅之间的回忆！,57,33,0,0,False
9766,守护琳与盖娅之间的回忆！,57,33,0,0,False
9767,守护琳与盖娅之间的回忆！,57,33,0,0,False
9768,盖娅与琳之间的回忆正在逐渐消失！,57,33,0,0,False
9769,别的地方好像有什么动静。,57,33,0,0,False
9770,,0,0,0,0,False
9771,有魔力从雕像上流入，得到了雌狮子的加护！,57,32,1,0,False
9772,连接到构想冰神的记忆，强化了自身！,57,33,0,0,False
9773,连接到构想土神的记忆，强化了自身！,57,33,0,0,False
9774,时间的流动正在逐渐崩溃！,57,33,0,0,False
9775,部分吸引装置被魔物堵住了！,57,33,0,0,False
9776,影之王正准备露出真身！,57,33,0,0,False
9777,被影之王支配了影子……,57,33,0,0,False
9778,传送魔法阵开始散发光辉！,57,32,1,0,False
9779,体温上升了1个阶段！,57,33,0,0,False
9780,体温下降了1个阶段！,57,33,0,0,False
9781,体温上升了2个阶段！,57,33,0,0,False
9782,体温下降了2个阶段！,57,33,0,0,False
9783,体温恢复到了常温！,57,33,0,0,False
9784,吸引装置启动了！,57,33,0,0,False
9785,体温上升到了临界值，身体开始燃烧！,57,33,0,0,False
9786,体温下降到了临界值，身体开始冻结！,57,33,0,0,False
9787,仙子猪之母开始使劲吸气！,57,33,0,0,False
9788,仙子猪之母的吸力增强了！,57,33,0,0,False
9789,不祥的以太汇聚在一起，形成了异形之楔……,57,33,0,0,False
9790,从周围感知到了激烈的水流气息！,57,33,0,0,False
9791,,0,0,0,0,False
9792,,0,0,0,0,False
9793,,0,0,0,0,False
9794,,0,0,0,0,False
9795,在本任务中可以重组小队。另外团队会暂时解除。,57,33,0,0,False
9796,在本任务中无法使用返回技能。,57,33,0,0,False
9797,充斥在周围的压倒性的魔力消失了……,57,33,0,0,False
9798,黑暗溢出，产生了波动云！,57,33,0,0,False
9799,“”任务结束了。,57,1,0,0,False
9800,人造圣石系统生成了盖乌斯的幻影！,57,33,0,0,False
9801,魔力穿过地面启动装置！,57,33,0,0,False
9802,荀子开始准备攻击！,57,33,0,0,False
9803,孟子开始准备攻击！,57,33,0,0,False
9804,思想家们准备开始攻击！,57,33,0,0,False
9805,离开了电脑空间……,57,33,0,0,False
9806,移动到了单轨系统……,57,33,0,0,False
9807,移动到了最上层……,57,33,0,0,False
9808,異界の扉が出現した。扉同士に繋がりを感じる……,57,33,0,0,False
9809,无线存取点的使用受到了限制……,57,33,0,0,False
9810,可以使用无线存取点了！,57,33,0,0,False
9811,敌人设置了地雷！,57,33,0,0,False
9812,魔导炮塔出现了！,57,33,0,0,False
9813,,57,33,0,0,False
9814,,57,33,0,0,False
9815,解除了防卫机制，打开了隔离壁！,57,33,0,0,False
9816,装置の同時操作に成功し、魔導兵器格納庫への扉が解放された！,57,33,0,0,False
9817,没能同时操作装置！,57,33,0,0,False
9818,驱除了逻辑病毒，阻止了敌人的反击！,57,33,0,0,False
9819,要塞炮开始充能！,57,33,0,0,False
9820,落雷的地点好像改变了！,57,33,0,0,False
9821,跳上魔导要塞，攻击魔导核心！,57,33,0,0,False
9822,移动到了电脑空间……,57,33,0,0,False
9823,以太被吸收，结晶碎掉了……,57,33,0,0,False
9824,伴随着熟悉的气息，冷气从忘却的彼岸聚集了过来！,57,33,0,0,False
9825,●未使用になりました,57,33,0,0,False
9826,附近的魔导兵器回应了救援请求而聚集了过来……,57,33,0,0,False
9827,●未使用になりました,57,33,0,0,False
9828,●未使用になりました,57,33,0,0,False
9829,藏在魔导死神的背后躲过攻击！,57,33,0,0,False
9830,未能逃过险境……,57,33,0,0,False
9831,躲过了一劫，恢复了意识！,57,33,0,0,False
9832,微笑的协助机复制了框架工作员！,57,33,0,0,False
9833,打印出的工作员未能承受住自身的攻击动作，坏掉了……,57,33,0,0,False
9834,アニマが人々の魂を貪る……！,57,33,0,0,False
9835,慟哭が混沌を呼ぶ……！,57,33,0,0,False
9836,裂かれた次元が混沌に沈む……！,57,33,0,0,False
9837,地面上被撒下了腐烂毒素！,57,33,0,0,False
9838,生命加速，黄金蝶翩翩起舞……,57,33,0,0,False
9839,拉冬之王正在将以太储存到头部……,57,33,0,0,False
9840,絶叫が次元を引き裂く……！,57,33,0,0,False
9841,下水道开始溢水了……！,57,33,0,0,False
9842,下水道的水位下降了……,57,33,0,0,False
9843,治疗所有受伤的萨维奈的难民！,57,33,0,0,False
9844,通过削弱光之水晶的力量，对海德林的回声造成了UNKNOWN点伤害！,57,33,0,0,False
9845,,57,33,0,0,False
9846,,57,33,0,0,False
9847,末日野兽呼唤了流星群……,57,33,0,0,False
9848,极限槽攒满了！,57,33,0,0,False
9849,菲尼克司让共燃的火灵鸟环绕己身，猛烈燃烧了起来！,57,33,0,0,False
9850,末日野兽造成的重力场发生了巨大的紊乱！,57,33,0,0,False
9851,菲尼克司的火焰开始在地上蔓延！,57,33,0,0,False
9852,四周刮起了火焰风暴，火雨从天而降……,57,33,0,0,False
9853,中间的头正在激烈地喷出火焰！,57,33,0,0,False
9854,左右两边的头正在激烈地喷出火焰！,57,33,0,0,False
9855,斯伐婆奴造成地脉逐渐发生异常！,57,33,0,0,False
9856,拉冬之王将要释放以太！,57,33,0,0,False
9857,,57,33,0,0,False
9858,天体相撞的现象被记录了下来……,57,33,0,0,False
9859,,57,33,0,0,False
9860,天体相撞的绝望再次席卷而来……,57,33,0,0,False
9861,,57,33,0,0,False
9862,使用“疾隐”潜入敌阵！,57,33,0,0,False
9863,使用“终招”打倒被控制的帝国兵！,57,33,0,0,False
9864,给正在整备的魔导兵器装上炸药！,57,33,0,0,False
9865,解除魔导结界，继续潜入！,57,33,0,0,False
9866,使用“嗅觉干扰弹”打倒终末军犬！,57,33,0,0,False
9867,给正在整备的魔导兵器装上炸药！,57,33,0,0,False
9868,使得自律型魔导兵器停止了活动！,57,33,0,0,False
9869,敌军警戒度在不断上升！,57,33,0,0,False
9870,敌军警戒度似乎不再上升了……,57,33,0,0,False
9871,敌军警戒度达到最大值，请求了增援！,57,33,0,0,False
9872,快去守护前方的埃马内兰的车队！,57,33,0,0,False
9873,快去守护前方的希卡尔多的车队！,57,33,0,0,False
9874,魔导兵器的援军出现了！,57,33,0,0,False
9875,快去守护主力部队！,57,33,0,0,False
9876,维吉莉亚已对所有残存战力发出了增援请求！,57,33,0,0,False
9877,即将重现下一个星球的终结……,57,33,0,0,False
9878,分离的头部出现了！,57,33,0,0,False
9879,获得了魔导死神的认证密钥！,57,33,0,0,False
9880,取下了魔导死神的青磷水箱！,57,33,0,0,False
9881,绝望再次袭来！,57,33,0,0,False
9882,梅蒂恩她们体验过的绝望如今即将重现！,57,33,0,0,False
9883,火属性的力量正在侵蚀身体！,57,33,0,0,False
9884,冰属性的力量正在侵蚀身体！,57,33,0,0,False
9885,阿尔菲诺的祈祷为Player Player提供力量！,57,33,0,0,False
9886,阿莉塞的祈祷为Player Player提供力量！,57,33,0,0,False
9887,桑克瑞德的祈祷为Player Player提供力量！,57,33,0,0,False
9888,于里昂热的祈祷为Player Player提供力量！,57,33,0,0,False
9889,雅·修特拉的祈祷为Player Player提供力量！,57,33,0,0,False
9890,埃斯蒂尼安的祈祷为Player Player提供力量！,57,33,0,0,False
9891,古·拉哈·提亚的祈祷为Player Player提供力量！,57,33,0,0,False
9892,终结的命运正在交织……,57,33,0,0,False
9893,终结的命运再次交织……,57,33,0,0,False
9894,获得了军用恢复药！,57,33,0,0,False
9895,锁死病正侵蚀着全身……,57,33,0,0,False
9896,强烈的情感激发了Player Player的潜能量！,57,33,0,0,False
9897,只要有这份光在，就不会倒下！,57,33,0,0,False
9898,凭借着激发出的潜能量，Player Player再次站了起来！,57,33,0,0,False
9899,坚持对抗终结的命运吧！,57,33,0,0,False
9900,维涅斯开始吸收以太！,57,33,0,0,False
9901,,0,0,0,0,False
9902,,0,0,0,0,False
9903,冥狱枪盾开始吸收以太！,57,33,0,0,False
9904,可以从无人岛的树木采集新的开拓素材了！,57,17,0,0,False
9905,可以从无人岛的岩石采集新的开拓素材了！,57,17,0,0,False
9906,可以从无人岛的土壤采集新的开拓素材了！,57,17,0,0,False
9907,可以从无人岛的花草采集新的开拓素材了！,57,17,0,0,False
9908,可以从无人岛的海中采集新的开拓素材了！,57,17,0,0,False
9909,可以从无人岛的矿物采集新的开拓素材了！,57,17,0,0,False
9910,将做好的工具交给耕种小员吧！,57,17,0,0,False
9911,将做好的工具交给放牧小员吧！,57,17,0,0,False
9912,将制作好的饲料喂给动物吧！,57,17,0,0,False
9913,制作了动物更喜欢的饲料，将饲料喂给动物吧！,57,17,0,0,False
9914,制作了动物超喜欢的饲料，将饲料喂给动物吧！,57,17,0,0,False
9915,可以捕获栖息在无人岛内的小型动物了！,57,17,0,0,False
9916,可以捕获栖息在无人岛内的中型动物了！,57,17,0,0,False
9917,可以捕获栖息在无人岛内的大型动物了！,57,17,0,0,False
9918,在开拓采集笔记中记录了新发现的。,57,17,0,0,False
9919,获得了UNKNOWN点开拓经验。,64,1,0,0,False
9920,学会了新的开拓制作配方。,57,33,0,0,False
9921,已经制作过此工具，无需再次制作。,60,9,0,0,False
9922,缺少必要的材料。,60,9,0,0,False
9923,未选择必要的材料。,60,9,0,0,False
9924,无法制作，开拓作物数量不足。,60,9,0,0,False
9925,"到达了开拓等级的上限。
可以通过达成开拓目标提升等级上限。",57,33,0,0,False
9926,开拓等级提升！  的开拓等级达到了UNKNOWN。,57,33,0,0,False
9927,获得了×UNKNOWN。,62,1,0,0,False
9928,,0,0,0,0,False
9929,数量已达到上限，无法采集。,60,9,0,0,False
9930,数量已达到上限，舍弃了超出上限部分的。,60,9,0,0,False
9931,数量已达到上限，未能采集全部的。,60,9,0,0,False
9932,获得了UNKNOWN枚。,57,33,0,0,False
9933,获得了×UNKNOWN。,62,1,0,0,True
9934,持有数量已达到上限，无法获得更多的。,60,9,0,0,False
9935,谢尔达莱青船币不足，无法执行。,60,9,0,0,False
9936,"可以在探索中获得新的开拓素材了。
请收下开拓素材后，再次派出探索队。",60,9,0,0,False
9937,"可以在探索中获得新的开拓素材了。
请收下最近一次探索中收集的开拓素材。",60,9,0,0,False
9938,没有可以领取的开拓素材。,60,9,0,0,False
9939,数量已达上限，无法获得此次探索带回的素材。,60,9,0,0,False
9940,支付了UNKNOWN枚谢尔达莱青船币，对UNKNOWN进行探索。,57,33,0,0,False
9941,的数量已达到持有上限，无法制作。,60,9,0,0,False
9942,还有开拓素材尚未领取，无法变更探索的目的地和探索天数。,60,9,0,0,False
9943,可以在屯货仓库获得了。,57,17,0,0,False
9944,由于材料不足，未能按计划生产出所有的产品。,60,9,0,0,False
9945,开拓工房的剩余时间不足，无法设定该生产计划。,60,9,0,0,False
9946,开拓工房的休息日设置已变更。,57,33,0,0,False
9947,制作了用于扩张开拓据点的工具！,57,17,0,0,False
9948,可以建造小岛木屋了！,57,33,0,0,False
9949,可以建造新的地标建筑了！,57,33,0,0,False
9950,所持物品中没有可选道具。,60,9,0,0,False
9951,该地垄处于托管中，无法执行该动作。,60,9,0,0,False
9952,"尚未领取托管期间内收获的作物，无法执行该动作。
请去找耕种小员进行领取。",60,9,0,0,False
9953,数量已达到上限，无法获取更多的。,60,9,0,0,False
9954,将种有的地垄UNKNOWN托管给了耕种小员进行照料。,57,33,0,0,False
9955,,0,0,0,0,False
9956,无法结束托管，有未领取的作物。,60,9,0,0,False
9957,数量已达上限，无法回收。,60,9,0,0,False
9958,可以建造开拓工房了！,57,33,0,0,False
9959,可以建造屯货仓库了！,57,33,0,0,False
9960,可以改建小岛木屋了！,57,33,0,0,False
9961,可以改建开拓工房了！,57,33,0,0,False
9962,可以改建屯货仓库了！,57,33,0,0,False
9963,据点开拓完成！,57,33,0,0,False
9964,已将据点的景观从变更为！,57,33,0,0,False
9965,开始建造。,57,33,0,0,False
9966,建造完成。,57,33,0,0,False
9967,开始将当前建筑改建为。,57,33,0,0,False
9968,完成了的改建。,57,33,0,0,False
9969,选择的地点正在建造中，无法搬迁。,60,9,0,0,False
9970,搬迁完成。,57,33,0,0,False
9971,已将外观从变更为！,57,33,0,0,False
9972,已经改建为。,57,33,0,0,False
9973,素材不足，无法建造。,60,9,0,0,False
9974,没有可以改建的建筑。,60,9,0,0,False
9975,似乎对没有效果。,60,9,0,0,False
9976,产生了警惕逃走了。,57,33,0,0,False
9977,捕捉失败，但似乎并没有引起它的警惕。,57,33,0,0,False
9978,成功捕捉到了！,57,33,0,0,False
9979,目标不在范围内。,60,9,0,0,False
9980,UNKNOWN吃饱了。,57,33,0,0,False
9981,,0,0,0,0,False
9982,UNKNOWN感到很开心。,57,33,0,0,False
9983,当前服务器繁忙，无法前往无人岛。请稍后再试。,60,9,0,0,False
9984,未能找到UNKNOWN的无人岛。,60,9,0,0,False
9985,UNKNOWN的无人岛已经满员，无法进入。,60,9,0,0,False
9986,无法进入，UNKNOWN的无人岛被设置为禁止访问。,60,9,0,0,False
9987,已将UNKNOWN的昵称变更为UNKNOWN。,57,33,0,0,False
9988,已将UNKNOWN放归自然。,57,33,0,0,False
9989,已将UNKNOWN托管给放牧小员进行饲养。,57,33,0,0,False
9990,无法执行该动作，必须先设置道具。,60,8,0,0,False
9991,无法执行该动作，所需道具数量不足。,60,8,0,0,False
9992,无法变更探索的目的地和探索天数。,60,8,0,0,False
9993,已将探索目的地变更为UNKNOWN。,57,33,0,0,False
9994,支付了UNKNOWN枚谢尔达莱青船币，将探索目的地变更为UNKNOWN了。,57,33,0,0,False
9995,支付了UNKNOWN枚谢尔达莱青船币，延长了前往UNKNOWN进行探索的天数。,57,33,0,0,False
9996,获得了×UNKNOWN，但因超过持有数量上限，只得到了×UNKNOWN。,57,9,0,0,False
9997,获得了×UNKNOWN，但因超过持有数量上限，只得到了×UNKNOWN。,62,1,0,0,True
9998,将放养到了UNKNOWN。,57,33,0,0,False
9999,收回了。,57,33,0,0,False
10000,对安杰洛发出指示，治疗精神被污染的信徒们！,57,33,0,0,False
10001,发动不动宫防御真月奥丁的攻击！,57,33,0,0,False
10002,发动石化妨碍幻蝶的攻击并将其消灭！,57,33,0,0,False
10003,真月罗波那开始吸收周围的以太！,57,33,0,0,False
10004,发动石化妨碍罗波那吸收武气，并将其消灭！,57,33,0,0,False
10005,火狱之楔正在逐渐增幅真月伊弗利特的力量！,57,33,0,0,False
10006,真月伊弗利特的力量变弱了！,57,33,0,0,False
10007,无计可施的伊弗利特开始发狂了！,57,33,0,0,False
10008,不祥的以太波动形成了异形之楔！,57,33,0,0,False
10009,3人合力防御真月奥丁的攻击！,57,33,0,0,False
10010,阿莉塞的攻击打破了真月罗波那的防御！,57,33,0,0,False
10011,消耗灵魂量值，召唤出了化身！,57,33,0,0,False
10012,"钐镰客通过积攒灵魂量值，
可以召唤出化身。",57,33,0,0,False
10013,"灵魂量值可以通过以切割为起手的连击
或直接使用灵魂切割等技能进行积攒。",57,33,0,0,False
10014,掉落了青磷水箱……,57,33,0,0,False
10015,使用了驾驶席上的帝国式强壮剂，得到了伤害提高的效果！,57,33,0,0,False
10016,使用了麻袋里的帝国式恢复剂，得到了体力持续恢复的效果！,57,33,0,0,False
10017,"化身可以通过使用“隐匿挥割”或
“束缚挥割”来进行召唤",57,33,0,0,False
10018,魔剑佩罗涅吸收的以太被附加到了斗篷上！,57,33,0,0,False
10019,被魔剑佩罗涅吸收了以太！,57,33,0,0,False
10020,魔剑佩罗涅吸收的以太即将形成腐咒！,57,33,0,0,False
10021,斗篷中积攒的以太即将形成腐咒！,57,33,0,0,False
10022,通过六合结界，周围的毒气得到了净化！,57,33,0,0,False
10023,六合结界术式开始展开！,57,33,0,0,False
10024,六合结界术式展开了一半！,57,33,0,0,False
10025,六合结界术式还差一点就完全展开了！,57,33,0,0,False
10026,继承了师之理念的贤人思念化作名杖现身了！,57,33,0,0,False
10027,根据理念创造出了贝希摩斯！,57,33,0,0,False
10028,根据理念创造出了巨蟒！,57,33,0,0,False
10029,在该墓园展开的强力结界导致治愈力下降了……,57,33,0,0,False
10030,"进行了筛选设定，
无法显示指定成就。",57,513,0,0,False
10031,雷电正在侵蚀芙朵拉的身体……,57,33,0,0,False
10032,纱都召唤出的石板被盯上了……,57,33,0,0,False
10033,南风吹了起来……,57,33,0,0,False
10034,北风吹了起来……,57,33,0,0,False
10035,风停了……,57,33,0,0,False
10036,水晶的光辉给予了海德林力量……,57,33,0,0,False
10037,锁死病蔓延至全身……,57,33,0,0,False
10038,锁死病至今依然在全身蔓延……,57,33,0,0,False
10039,锁死病带来的剧痛影响着全身……,57,33,0,0,False
10040,回到自己的身体中！,57,33,0,0,False
10041,鸟儿之间的共燃使它们身上的火焰更加猛烈了！,57,33,0,0,False
10042,贯彻了爱与正义的贤人思念化作战斧现身了！,57,33,0,0,False
10043,祈祷友人笑容的骑士思念化作银剑与坚盾现身了！,57,33,0,0,False
10044,维涅斯正在吸收以太！,57,33,0,0,False
10045,维涅斯继续吸收着以太！,57,33,0,0,False
10046,维涅斯吸收以太，不断逼近极限！,57,33,0,0,False
10047,维涅斯突破了极限！,57,33,0,0,False
10048,打破了不杀的誓言……赫拉斯瓦尔格陷入了狂怒之中！,57,33,0,0,False
10049,打破了灭杀的誓言……尼德霍格陷入了狂怒之中！,57,33,0,0,False
10050,邪龙之影妄图再次控制埃斯蒂尼安！,57,33,0,0,False
10051,埃斯蒂尼安的意识逐渐远去……,57,33,0,0,False
10052,梅蒂恩将她们见证的第1次绝望铭刻于心！,57,33,0,0,False
10053,梅蒂恩将她们经历的第2次绝望铭刻于心！,57,33,0,0,False
10054,梅蒂恩将她们亲历的第3次绝望铭刻于心！,57,33,0,0,False
10055,Player Player将见证的第1次绝望铭刻于心！,57,33,0,0,False
10056,Player Player将经历的第2次绝望铭刻于心！,57,33,0,0,False
10057,Player Player将亲历的第3次绝望铭刻于心！,57,33,0,0,False
10058,梅蒂恩们体会过的绝望如轮回般返身袭来！,57,33,0,0,False
10059,Player Player体会过的绝望如轮回般返身袭来！,57,33,0,0,False
10060,切断了！,57,33,0,0,False
10061,突破极限，跨越危机！,57,33,0,0,False
10062,坏灭雷球于空中蓄势待发……,57,33,0,0,False
10063,ナルザルにUNKNOWNダメージを与えた！,57,33,0,0,False
10064,捷径传送功能可以使用了！,57,33,0,0,False
10065,捷径传送功能未启动，无法使用。,57,33,0,0,False
10066,移动到了炎天……,57,33,0,0,False
10067,二面宮へ移動した……,57,33,0,0,False
10068,魔导终端可以操作了。,57,33,0,0,False
10069,盖乌斯开始积攒剑气……,57,33,0,0,False
10070,盖乌斯开始压缩剑气……,57,33,0,0,False
10071,盖乌斯开始进一步压缩剑气……,57,33,0,0,False
10072,里塔提恩·萨斯·阿维纳昂扬如烈火般的斗志突破了极限！,57,33,0,0,False
10073,遗迹对绘制在地图上的契约做出了反应！,57,33,0,0,False
10074,通过古旧的传送装置移动到了海底遗迹的内部……,57,33,0,0,False
10075,太阳的火焰聚集到了阿泽玛的身边……,57,33,0,0,False
10076,黑暗开始聚集在虚空中！,57,33,0,0,False
10077,魂器出现了！,57,33,0,0,False
10078,灵魂短暂地进入了魂器……,57,33,0,0,False
10079,暗之力渐渐侵蚀着Player Player的身体……,57,33,0,0,False
10080,拉哈布雷亚正在聚集大量的魔力！,57,33,0,0,False
10081,索恩自走人偶正在将以太注入咒具……！,57,33,0,0,False
10082,咒具释放了所有以太，好像没有反应了……,57,33,0,0,False
10083,排水管中好像要喷出什么东西……,57,33,0,0,False
10084,水面开始起泡了……,57,33,0,0,False
10085,换气机关启动了……,57,33,0,0,False
10086,滚石机关启动了……,57,33,0,0,False
10087,斯卡米留尼的眷属现身了！,57,33,0,0,False
10088,墙壁腐烂崩塌了……,57,33,0,0,False
10089,阿格狄斯提斯破坏了地面！,57,33,0,0,False
10090,斯卡米留尼的能力让妖异们复活了！,57,33,0,0,False
10091,零将妖异的灵魂变成了结晶，封印了它们！,57,33,0,0,False
10092,瓦尔桑展开了魔法障壁！,57,33,0,0,False
10093,赫革摩涅创造出了魔法之楔。,57,33,0,0,False
10094,遭到了软体生物的寄生……,57,33,0,0,False
10095,遭到了甲壳生物的寄生……,57,33,0,0,False
10096,羽衣精的绒球附着了风属性的泡泡……,57,33,0,0,False
10097,羽衣精的绒球附着了冰属性的泡泡……,57,33,0,0,False
10098,羽衣精的绒球附着了雷属性的泡泡……,57,33,0,0,False
10099,没有足够的暗物质用于修理。,60,9,0,0,False
10100,未开放可以修理装备中道具的职业或对应职业的等级不足。,60,9,0,0,False
10101,未装备可供修理的道具。,60,9,0,0,False
10102,已经委托进行修理，无法进行该操作。,60,9,0,0,False
10103,正在修理其他玩家的装备，无法进行该操作。,60,9,0,0,False
10104,已经委托其他玩家进行修理，无法进行该操作。,60,9,0,0,False
10105,没有足够的金币委托修理。,60,9,0,0,False
10106,作为完成修理委托的报酬，获得了0金币。,57,1,0,0,False
10107,中断修理委托，与目标的距离过远。,60,8,0,0,False
10108,修理完成。,57,1,0,0,False
10109,修理完了UNKNOWN个道具。,57,1,0,0,False
10110,发生意外错误，已取消修理委托。,60,9,0,0,False
10111,修理委托被取消了。,57,1,0,0,False
10112,香气净化了勇士的灵魂……,57,33,0,0,False
10113,绒毛散落到了地板上……,57,33,0,0,False
10114,原型宝石兽将力量聚集到了手臂上！,57,33,0,0,False
10115,光芒开始汇聚在原型宝石兽的头部！,57,33,0,0,False
10116,饥饿的原型宝石兽开始寻找狩猎目标！,57,33,0,0,False
10117,红宝石之楔形成了光之障壁。,57,33,0,0,False
10118,放出的光芒在空间内扩散。,57,33,0,0,False
10119,格亚斯库图斯吐出了可燃性气体……,57,33,0,0,False
10120,无法结束托管，有未领取的采集物。,60,8,0,0,False
10121,没有可选的饲料。,60,8,0,0,False
10122,畜牧素材的数量已达上限，无法获取道具。,60,8,0,0,False
10123,没有可选的种子。,60,8,0,0,False
10124,的数量已达上限，无法获取道具。,60,8,0,0,False
10125,无法建造更多该类型的建筑。,60,8,0,0,False
10126,无法保存，生产计划的预设栏位已满。,60,8,0,0,False
10127,建筑已强化到最高等级，没有可供确认的情报。,60,8,0,0,False
10128,选中的土地正在建造中，无法搬迁。,60,8,0,0,False
10129,未持有超过指定数量的可出售道具。,60,8,0,0,False
10130,卖出了×UNKNOWN。,57,1,0,0,False
10131,保留了持有数量不超过UNKNOWN的道具，超出部分已卖出。,57,1,0,0,False
10132,已达上限，无法领取更多。,60,8,0,0,False
10133,无人岛上放养出的宠物数量已达上限，无法放养更多的宠物。,60,8,0,0,False
10134,开拓素材或物资不足，该产品的制造计划已取消。,60,9,0,0,False
10135,谢尔达莱青船币不足，已取消托管。,60,9,0,0,False
10136,"开拓据点一项中追加了变更景观的说明。
建筑一项中追加了改建、房屋外观变更的说明。
请点击开拓管理面板的查看信息按钮确认详情。",57,33,0,0,False
10137,"追加了关于屯货仓库的说明。
请点击开拓管理面板的查看信息按钮确认详情。",57,33,0,0,False
10138,已收回所有的宠物。,57,33,0,0,False
10139,"可以在无人岛内骑乘飞行坐骑了！
自由地在小岛的上空飞翔吧。",57,33,0,0,False
10140,未持有选中的道具。,60,8,0,0,False
10141,,0,0,0,0,False
10142,名字中含有无法使用的词。,60,8,0,0,False
10143,当前服务器繁忙，未能进入无人岛。,60,9,0,0,False
10144,无法制定生产计划，该生产日为休息日。,60,8,0,0,False
10145,无法制定生产计划，该生产日已结束。,60,8,0,0,False
10146,当前开拓工房的剩余时间不足，无法生产。,60,8,0,0,False
10147,UNKNOWN的目的UNKNOWN达成了！,57,1,0,0,False
10148,动物的昵称未遵循命名规范，请使用别的名称。,60,8,0,0,False
10149,将放归了大自然。,57,33,0,0,False
10150,机关启动了，从地下吹出了风……,57,33,0,0,False
10151,机关启动了，岩石滚了下来……,57,33,0,0,False
10152,希拉狄哈剑斗士启动了咒像……！,57,33,0,0,False
10153,技能复唱中，无法替换。,60,8,0,0,False
10154,当前状态下无法进行该操作。,60,8,0,0,False
10155,相同的多变技能无法设置到复数任务指令中。,60,8,0,0,False
10156,进行该任务时，无法切换成90级以下的战斗职业。,60,8,0,0,False
10157,"四周出现了瘴气……
如果瘴气充满四周，魔物会大幅增加自身力量……",57,33,0,0,False
10158,魔物受到高浓度瘴气的影响，大幅增加了自身的力量……！,57,33,0,0,False
10159,●カーバンクルの満腹ゲージが80を下回った。,57,33,0,0,False
10160,●カーバンクルの満腹ゲージが40を下回った。,57,33,0,0,False
10161,●カーバンクルの満腹ゲージが10を下回った。,57,33,0,0,False
10162,吃掉了活饵，原型宝石兽填饱了肚子。,57,33,0,0,False
10163,创造出了新的地面！,57,33,0,0,False
10164,生成了新的地面！,57,33,0,0,False
10165,地面的形状发生了变化！,57,33,0,0,False
