#,Message,ChoicesText[0],ChoicesText[1],ChoicesText[2],ChoicesText[3],ChoicesText[4],ChoicesText[5],ChoicesText[6],ChoicesText[7],ChoicesText[8],ChoicesText[9],NextTalk,ActionTimeline,ChoicesTalk[0],ChoicesTalk[1],ChoicesTalk[2],ChoicesTalk[3],ChoicesTalk[4],ChoicesTalk[5],ChoicesTalk[6],ChoicesTalk[7],ChoicesTalk[8],ChoicesTalk[9],Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
472,"在进入游戏前，
将想要召唤的宠物事先编辑在宠物热键栏中，
就可以在对战时进行召唤。",,,,,,,,,,,473,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
473,"打开快捷指令的“金碟游乐场”项目下的“萌宠之王”一栏，
就可以随时对“宠物热键栏”一项进行编辑了。",,,,,,,,,,,474,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
474,"那么在开始“萌宠之王”的对战之前，
就先来试着编辑一下“宠物热键栏”吧。",,,,,,,,,,,411,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
475,"挑战该项目需要0金碟币。
",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
476,"挑战该项目需要0金碟币。
",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False
477,"如果在最终统计中出现了复数参赛者积分相同的情况，
则按参赛者的名字出现在排行榜上的先后顺序来决定排名。
名字出现得越早，排名就越靠前。",,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
478,"如果在最终统计中出现了复数参赛者积分相同的情况，
则按参赛者的名字出现在排行榜上的先后顺序来决定排名。
名字出现得越早，排名就越靠前。",,,,,,,,,,,427,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
479,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
480,竞速挑战,取消,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,False,False
481,"“蜘蛛丝”
使跑在自己后面的竞赛陆行鸟陷入不可使用道具的状态。",,,,,,,,,,,482,0,0,0,0,0,0,0,0,0,0,0,1,7,2,True,False
482,"“体力互换”
从跑在自己前面的竞赛陆行鸟中随机选择一只，
与自己的竞赛陆行鸟互换现有的体力。",,,,,,,,,,,304,0,0,0,0,0,0,0,0,0,0,0,1,7,2,True,False
483,"你的竞赛陆行鸟培养得很不错啊。
应该可以参加“竞速挑战”了，要不要试试？",,,,,,,,,,,485,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
484,组队状态下无法开始竞速挑战。,,,,,,,,,,,125,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
485,"所谓“竞速挑战”，
指的是一种和一群特殊的竞赛陆行鸟争夺名次的竞赛。
竞速挑战的特别之处就在于其目标并不是夺取第一名。",,,,,,,,,,,486,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
486,"第一次取得竞速挑战的胜利时，
会得到大量金碟币作为特别报酬。
请务必试着挑战一下！",,,,,,,,,,,492,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
487,现在无法选择，竞赛陆行鸟羽力不足。,,,,,,,,,,,480,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
488,"你已经成功申请了“：”的比赛！
在比赛开始前，请在陆行鸟广场内稍等片刻！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
489,"第UNKNOWN期仙人仙彩正在举办中！
您还可以再购买UNKNOWN次！",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
490,"要不要再买一次？
价格是UNKNOWN金碟币。",是,否,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
491,要继续进行交换吗？,是,否,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,True
492,和参赛登记员对话可以申请参加竞速挑战。,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
493,"跑起来，跳起来，向着终点前进！
来参加专门开设的跳跃比赛吧！
如果能在限制时间内抵达终点，您将赢得金碟币奖励！",,,,,,,,,,,494,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
494,"如果在赛道上收集到仙人刺奖杯的话，
还可以额外得到更多的金碟币！
要来试试吗？",,,,,,,,,,,497,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
495,要前往赛道吗？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
496,"欢迎回来，辛苦您了！
期待您的下次挑战！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
497,"组队挑战时需要全体队员保持尚未挑战的状态，
并位于金碟游乐场内。",,,,,,,,,,,495,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
498,"骑乘、瞄准、射击！
破坏仙人刺的靶子，
就能根据赢得的分数等级获得相应的金碟币！",,,,,,,,,,,499,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
499,"但如果击中了爆弹怪，
就会被减分哦！
要来试试吗？",,,,,,,,,,,502,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
500,要前往特设区域吗？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
501,"欢迎回来，辛苦您了！
期待您的下次挑战！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
502,仅在未组队时方可参加此游戏。,,,,,,,,,,,500,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
503,"传闻中的剑豪保镖老师自东方远道而来！
你能够躲开他的神速斩击吗？",,,,,,,,,,,504,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
504,"躲避，拾取，拼运气！
在舞台上站得越久得到的奖励就越多！
快来挑战一下吧！",,,,,,,,,,,505,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
505,要进行挑战吗？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
506,"哇哦，保镖老师还没出场就已经把你吓得从台上掉下来了吗？
要是你还打算挑战的话我可以把你送回台上去！",,,,,,,,,,,507,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
507,要前往舞台吗？,是,否,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
508,"你只是来观看保镖老师表演的呀。
没问题没问题，从台下也能看到魄力十足的场面。
不过还是推荐你下次上台观看效果更佳！",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
509,"哈哈，保镖老师就是这么厉害，
厉害的冒险者也无法将他的神速斩击看穿。
请下次继续来挑战吧！",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
510,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
